"Num_equipement","Description","Date de detection de l'anomalie","Statut","Priorité","Description equipement","Section proprietaire"
"527175cc-fb56-4d37-8dcd-b12eb604730d","CONTROLE  DE LA MESURE","2023-04-13 12:40:00","Travaux terminés","2","TEMP SOUTIR3TURB","34CT"
"ff5b0617-fd15-44c3-a0a6-97b30487687e","fuite eau sur prise transmetteur de débit aspiration pompe principale pompe alimentaire n°30","2023-04-15 10:49:46","Travaux terminés","2","Transmetteur 1 de débit  pompe alimentaire 30","34CT"
"a7319db9-81c1-464e-b1f8-d634d3f49305","soufflage tube de pi taux  ventilateur de soufflage B.","2023-04-16 14:36:24","Travaux terminés","2","Tube de pitaux N°1 aspiration ventillateur B"".""","34CT"
"9991268e-5ad8-4fdc-b465-19df6d17b87a","prévoir contrôle analyseur  O2 N1","2023-04-17 15:05:14","Travaux terminés","2","Mesure de la teneur O2 dans les Gaz  Entrée Réchauffeur d'Air","34CT"
"e164bbc3-c197-4703-964d-5a442147c563","prévoir appoint de huile pompe à vide N12.","2023-04-18 11:15:32","Travaux terminés","2","POMPE A VIDE 2","34MM"
"26bca65d-2f77-4a10-bb3f-ca540d62b41a","CHANGEMENT STANDARD D'ANALYSEUR O2 ET ETALONNAGE","2023-04-18 15:17:00","Travaux terminés","2","Mesure de la teneur O2 dans les Gaz  Entrée Réchauffeur d'Air","34CT"
"a21eeb0d-7a17-4c05-b2cb-236f3b9b96e6","pression de refoulement élevée du surpresseur (début crachement soupape de sécurité) suite à une perte de charge dans le circuit en aval","2023-04-19 08:07:05","Travaux terminés","2","SYSTEME D'INJECTION SO3","34MC"
"1dc5cbd6-d5a9-4f79-a3f1-c0e72d0628d5","PREPARATION DES COFFRETS POUR FIABILISATION DE LA COMMANDE  DE BY PASS RECHAUFEUR HP U3&U4","2023-04-19 11:13:00","Travaux terminés","2","HP HTRS BYP-SERV PILOT VLV","34CT"
"957dacec-f3aa-4775-ab81-ab734c254e6e"," Recensement de l'ensemble des anomalies liées à l'étiquette, étanchéité, serrures, supports,..etc pour l'ensemble des coffrets I&C","2023-04-20 10:09:00","Travaux terminés","1","unité 03","34CT"
"eb9997f4-4172-4df5-a3ab-28b55c0ab37e","Colmatage d'un fuite de vapeur sur la vanne","2023-04-20 12:56:00","Travaux terminés","2","Vanne d'Arrêt Motorisé de Vapeur de Barrage","34MM"
"a32442f3-45ee-426d-8199-2b4afd073b87","Fuite par garniture mécanique pompe MKF numéro 2 .","2023-04-24 10:30:57","En attente arrêt de l'unité","2","Pompe eau stator","34MM"
"24103d08-831a-45ac-be48-d50de1cbe62f","Déclenchement du transformateur champ 3A .","2023-04-24 11:13:54","Travaux terminés","2","TRANSFORMATEUR REDRESSEUR CHAMP3 FILE A","34EL"
"cdf7f83b-0338-482d-b6d2-899038a4c0b6","prévoir contrôler la température du transformateur BFT06 Tranche 3 ( température élevée )","2023-04-24 11:14:02","En attente arrêt équipement","2","TRANSFORMATEUR 6,6KV/0,4KV U3","34EL"
"24103d08-831a-45ac-be48-d50de1cbe62f","déclenchement du transformateur champ 3A U3 par perte communication","2023-04-24 11:14:04","Travaux terminés","2","TRANSFORMATEUR REDRESSEUR CHAMP3 FILE A","34EL"
"e0912596-f0a5-488f-8208-169d58d676fa","fuite de charbon pulvérisé angle  1  broyeur  A  ( percement )","2023-04-24 14:40:42","Travaux terminés","2","Vanne isolement CP Broyeur A / foyer  angle 1","34MD"
"94a7ec69-3ba2-4a23-9937-37e8ac8c2a54","Détachement d'une côté d'une barre métallique de concassage goulotte décrasseur tranche 3","2023-04-24 14:40:52","Travaux terminés","2","DECRASSEUR","34MD"
"efbd3c66-3da3-4577-b39b-8407180aa84c","Percement dans la conduite d'évacuation du champ 1A TR3.","2023-04-24 14:41:09","Travaux terminés","2","SAS A SOUS CHAMP 1 ELECTROFILTRE A","34MD"
"882bd518-573d-48eb-83af-93c657d69b2d","fuite du cendre par caisson d'air des péniches d'angles 1 et 4 du plan CD","2023-04-24 14:41:27","Lancé","2","Compartiment / péniche bruleurs angle 4","34MC"
"f2a7f521-ef1e-4fa4-8f92-c71b3c60b0f1","percement au conduite de charbon juste a l'entrée d'alimentateur B","2023-04-24 14:41:56","Travaux terminés","2","COAL FEEDER B","34MD"
"957dacec-f3aa-4775-ab81-ab734c254e6e","Fixation des  deux caillebotis situer au  coté mère de l'alternateur au niv 12 .","2023-04-24 14:42:03","Travaux terminés","2","unité 03","34MD"
"f6c95388-fa82-4118-bfcc-b8ed0218f9f4","fuite de charbon pulvérisé par bride conduite du broyeur c angle 2 (près de péniche )","2023-04-24 14:42:07","Travaux terminés","2","PULV C CORNER 2 DISCHARGE VALVE","34MC"
"0fcdfc16-60d9-4017-b98f-2c866be56e9b","thermocouple de températures enroulement  moteur a Controller.","2023-04-25 04:52:41","Travaux terminés","2","Mesure de Température Enroulement 1 Moteur de la Pompe d'Extraction 10","34CT"
"bb1caf5e-60eb-43cb-807e-1fd339139b9d","Prévoir contrôle vibration au niveau de la conduite huile de commande soupape régulatrice 1430MAA12AA011 .","2023-04-25 05:44:54","Travaux terminés","2","SOUPAPE REGULATRICE TURBINE","34MM"
"68a51507-935e-4746-8698-c2158350b069","Manomètre de pression de vapeur de ramonage réchauffeur d'aire endommagé .","2023-04-25 12:39:53","Travaux terminés","2","AIR HEATER SOOTBLOWER  PESSURE REDUCING STATION","34CT"
"bdfd9e31-14f9-4a04-a7f4-10feb42323cd","température enroulement moteur 102°C","2023-04-25 15:01:12","Travaux terminés","2","Mesure de Température Enroulement 2 Moteur de la Pompe d'Extraction 10","34EL"
"ab70ffd0-c390-4bb4-a23a-1a872144eb40","écart de mesure  72 mbar","2023-04-26 08:19:24","Travaux terminés","1","Pressostat différentiel de contrôle de delta P  air chaud/foyer","34CT"
"75022d79-e433-4226-ac00-a083d0c7b933","Fuite par percement du charbon pulvérisé (sortie broyeur C angle 2).","2023-04-26 08:35:16","Travaux terminés","2","broyeur C","34MD"
"ec354ff4-33ca-491f-a62b-f10c9dca013b","Encrassement filtre d'aspiration P20 TR3.","2023-04-27 08:46:53","Travaux terminés","1","POMPE FUEL  PRINCIPALE  N°2","34MC"
"731977a7-7b4d-45c7-a094-fa5b3bee43f7","filtre d'aspiration ventilateur de scanner est encrassé (A nettoyer)","2023-04-27 08:50:03","Travaux terminés","2","SCANNER AIR FILTER(FAN A INLET)","34MC"
"94a7ec69-3ba2-4a23-9937-37e8ac8c2a54","Mou de chaîne décrasseur tr3 côté mer","2023-04-27 10:50:15","Travaux terminés","2","DECRASSEUR","34MC"
"a21eeb0d-7a17-4c05-b2cb-236f3b9b96e6","pression de refoulement élevée du surpresseur ( crachement soupape de sécurité) suite à un bouchage au niveau du circuit en aval","2023-04-28 09:00:00","Travaux terminés","2","SYSTEME D'INJECTION SO3","34MC"
"348a2630-0a25-4ae1-a775-88226ee8fa69","Défaillance distributeur vanne de remplissage sas côté safi champ d'évacuation 3A U3","2023-05-01 08:22:18","Travaux terminés","2","VANNE DE REMPLISSAGE SAS B SOUS CHAMP 3 ELECTROFIL","34CT"
"f65ec947-7d4b-4ff2-8e67-f645a814d3d7","Défaut de mesure transmetteur de pression foyer N°008","2023-05-01 08:22:42","Travaux terminés","2","Ttransmetteur de pression foyer ..","34CT"
"16262fd1-5554-4f76-a399-7af750943d2a","Prévoir contrôle vanne fioul AB4 ( en défaut )","2023-05-01 08:23:33","Travaux terminés","2","CORNER 4 EL .BC FUEL OIL TRIP","34CT"
"22c90841-ef49-4e00-b4d3-d7ddc8ba4b86","Filtres encrassés de la pompe fioul N°10 U3","2023-05-01 08:38:44","Travaux terminés","2","POMPE FUEL  PRINCIPALE  N°1","34MC"
"16262fd1-5554-4f76-a399-7af750943d2a","Vanne fioul corner AB4 a contrôler","2023-05-01 08:38:48","Travaux terminés","2","CORNER 4 EL .BC FUEL OIL TRIP","34MC"
"2f87837b-32d6-46ec-8529-3065566089c7","Dur mécanique vanne de convoyage champ 3A U3","2023-05-01 08:38:55","Travaux terminés","2","VANNE DE DECHARGE DES SAS   SOUS CHAMP 3 ELECTROFI","34MC"
"05a2a79b-8266-4e9c-a1ec-89d08f44c8ca","DEFAILLANCE DU SERVOMOTEUR DE LA VANNE DE DECHARGE DES SAS DU CHAMP 3A TR3.   ","2023-05-01 08:39:06","Travaux terminés","2","SERVOMOTEUR DE LA VANNE DE DECHARGE DES SAS   SOUS","34MC"
"2f87837b-32d6-46ec-8529-3065566089c7","Vanne de convoyage non étanche du champ d'évacuation 3A U3","2023-05-01 08:39:15","Travaux terminés","2","VANNE DE DECHARGE DES SAS   SOUS CHAMP 3 ELECTROFI","34MC"
"db5425f8-db84-4b76-ac27-e49d73b16086","rappel de la remise en état de la fuite d'huile du servomoteur de la vanne de contournement BP","2023-05-03 08:19:09","Travaux terminés","2","BY-PASS BP","34MM"
"fd7319ca-4f46-43ee-8173-bc4629ed3525","FIABILISATION SYSTEME DE NETTOYAGE DES PYROMETRES","2023-05-04 09:50:00","Travaux terminés","1","FURANCE TEMP PROB","34CT"
"ec354ff4-33ca-491f-a62b-f10c9dca013b","Encrassement du filtre d'aspiration pompe fuel N°20.","2023-05-05 09:00:00","Travaux terminés","2","POMPE FUEL  PRINCIPALE  N°2","34MC"
"629d503e-4930-4fb5-a07b-9655c528e453","Défaut de communication système SO3","2023-05-07 08:30:25","Travaux terminés","2","Systéme SO3","34CT"
"957dacec-f3aa-4775-ab81-ab734c254e6e","Prévoir la remise en état des portes coupe-feu (dégradation des portes ressort de rappelle et la barre anti-panique ...) U3.","2023-05-07 08:35:51","Travaux terminés","3","unité 03","34MD"
"bde1a865-a0f9-4eb7-b322-eddfe926cdcc","La vanne de convoyage du champ 2A non étanche.","2023-05-07 08:36:13","Travaux terminés","2","SERVOMOTEUR DE LA VANNE DE DECHARGE DES SAS   SOUS","34MC"
"3be86d44-228f-4934-8313-44b83abfd9b4","La pression dans les sas du champ 1B n'augmente pas.","2023-05-07 08:36:17","Travaux terminés","2","SAS A SOUS CHAMP 1 ELECTROFILTRE B","34MC"
"58c6fbfd-14a6-4e2e-a72d-bf7a13740614","Perte de signalisation au niveau du pupitre d'alimentateur A.","2023-05-07 08:37:27","Travaux terminés","2","COAL FEEDER A","34CT"
"e027757e-7529-4040-88cf-adf04fb0c591","légère fuite d'eau au niveau de la vanne d'évent du filtre MKF","2023-05-07 13:25:04","Travaux terminés","2","VANNE D'EVENT FILTRE","34MM"
"31cc5f93-ec88-4754-bceb-5a7f33371833","mal fonctionnement au niveau de la station hydraulique by-pass BP ''1430MAX21AP002'' ''T élevée '' ''pression stable''","2023-05-07 13:25:16","Travaux terminés","1","POMPE HYDROLIQUE BY-PASS LP  2","34MM"
"145a9e2e-375c-4a0c-9f00-f56cde880ee8","Fuite d'huile par flexible (huile de commande de la vanne).","2023-05-07 13:25:28","Travaux terminés","2","SERVOMOTEUR VANNE D'ISOLATION DE REFROIDISSEMENT H","34MM"
"89660941-ba92-4b02-8ab9-3a2c30e90c20","prévoir appoint d'huile pompe à vide N11.","2023-05-07 13:25:35","Travaux terminés","2","POMPE A VIDE 1","34MM"
"b93a9aa9-4288-42a2-9b18-b10b9af2c484","Prévoir la remise en état la commande de la vanne","2023-05-08 08:31:44","Travaux terminés","1","Désurchauffe du Contour LP By-pass","34CT"
"421c2f19-f7c2-470e-93d6-018da8d94756","Conduite de purge barillet cisailler.","2023-05-09 08:38:29","Travaux terminés","2","Barrillet vapeur auxiliaire","34MD"
"78af4e21-e696-465d-b386-9cb3666a29c8","fuite d'SO3 injecteur 1A U3","2023-05-09 08:38:52","Travaux terminés","2","INJECTEUR SO3 1A","34MC"
"3959da1c-4c58-459c-b023-95c0cc7ce728","la mesure de température d'huile de lubrification palier support réchauffeur d'air n'est pas visible","2023-05-09 08:40:36","Préparé","2","CENTRALE HYDRAULIQUE DE LUBRIFICATION PALIER SUPPO","34MC"
"4e707eb9-a1f8-4c2b-9c59-83d4d815be68","Pompe de soulèvement palier N°4 tourne a l'envers.","2023-05-09 08:46:54","En attente arrêt de l'unité","3","POMPE DE SOULÈVEMENT (PALIER N°4)","34MM"
"0d37d8de-91da-4367-8234-d1fa16e1cf34","consommable pour imprimante ABB","2023-05-09 10:59:00","Travaux terminés","1","Armoires d' automates Advant 450","34CT"
"8317d40d-a20d-4a75-aae8-055391d5c82a","Analyseur O2 N°3 en défaut","2023-05-09 15:56:07","Travaux terminés","2","Mesure de la teneur O2 dans les Gaz  Entrée Réchauffeur d'Air","34CT"
"344a302f-5751-43ef-afec-e70e438c4bdc","PREVOIR LA REMISE EN ETAT VANNE DE RAMONAGE CHAUDIERE TR3","2023-05-10 06:11:03","Travaux terminés","1","Systeme ramonage U3","34CT"
"dfd6022c-fd85-4981-959c-9d0f261fc6c1","mal fonctionnement au niveau de la station hydraulique by-pass BP ''1430MAX21AP002'' ''T élevée"" ""pression stable"".","2023-05-11 05:54:25","Travaux terminés","2","POMPE HYDROLIQUE BY-PASS LP  2","34MM"
"1a90f60a-3281-4b11-b47d-e82793c841d8","Fuite d'huile par raccord au niveau de la vanne d'isolement manomètre huile d'étanchéité coté NDE","2023-05-11 08:58:08","Travaux terminés","2","VANNE D'ISOLEMENT PRESSION ENTREE D'HUILE NDE","34CT"
"629d503e-4930-4fb5-a07b-9655c528e453","Défaut de communication système SO3","2023-05-13 12:50:29","Travaux terminés","2","Systéme SO3","34CT"
"22c90841-ef49-4e00-b4d3-d7ddc8ba4b86","filtres encrassés de la pompe fioul N°10 U3","2023-05-14 08:27:35","Travaux terminés","2","POMPE FUEL  PRINCIPALE  N°1","34MC"
"051a37ea-1c2c-4142-81fa-4a55be878191","Fuite de charbon pulvérisé au niveau de la conduite sortie broyeur  C  ""angle C1"".","2023-05-14 08:27:38","Travaux terminés","2","PULVERIZER B3 DISCHARGE","34MD"
"74019770-33f2-4140-9a56-580770d1fd54","Fuite de charbon pulvérisé au niveau de la conduite sortie broyeur angle A1. ","2023-05-14 08:27:41","Travaux terminés","2","PULVERIZER B3 DISCHARGE","34MD"
"bb34881a-13b5-40ff-862f-d31063c05f17","Fuite de charbon pulvérisé au niveau de la trappe sortie broyeur angle A1. l'endroit nécessite un nettoyage  pour éviter toute  risque d'incendie.","2023-05-14 08:27:51","Travaux terminés","2","PULVERIZER A1 DISCHARGE","34MD"
"d06f842d-377d-4cb7-944d-727d79e030ec","prévoir un appoint d'huile pompe Booster  LAC  20","2023-05-14 08:39:47","Travaux terminés","2","Pompe nouriciere (booster)   N°20","34MM"
"31cc5f93-ec88-4754-bceb-5a7f33371833","mal fonctionnement au niveau de la station hydraulique by-pass BP ''1430MAX21AP001'' ''T élevée"" ""pression stable.","2023-05-14 08:40:03","Travaux terminés","2","POMPE HYDROLIQUE BY-PASS LP  2","34MM"
"135e5ba7-4dc4-45a8-85a6-735dca963293","Ramoneur ne se lance pas.","2023-05-14 16:05:36","Travaux terminés","2","MOTEUR RAMONEUR N°21 D'EFFACEMENT TYPE IR","34EL"
"63f99d41-11b6-4907-998f-70550d3ec818","Vibration excessive au niveau du moteur de l'alimentateur B.","2023-05-14 16:05:38","En attente arrêt équipement","2","MOTEUR ALIMENTATEUR GRAVIMETRIQUE","34EL"
"d56beceb-eb7c-4340-91d1-cf48644ac02d","Rappel de la fuite a localiser au niveau d'huile de graissage (trace au voisinage MKW et TRANSFO DE COMPOUND)","2023-05-14 16:05:44","En attente arrêt de l'unité","2","Système huile turbine","34EL"
"05975a0d-148e-4167-a888-dae89811c02f","prévoir la remise en place du moteur d'entrainement de la pompe à vide 50 ( manque moteur)","2023-05-14 16:05:58","Préparé","2","MOTEUR POMPE A VIDE CONDENSEUR","34EL"
"3d229c19-984c-41ac-941f-558a7161da21","Défaut d'isolement jeu de bar BBA","2023-05-14 16:06:01","En attente arrêt de l'unité","2","Medium-voltage distribution boards, normal system","34EL"
"fdcc56e3-6649-4a8b-84d5-cc1b14270066","Prévoir la remise en état d'éclairages (éclairage insuffisant au niveau de la chaudière U3)","2023-05-14 16:06:07","Travaux terminés","3","Chaudière","34EL"
"cdf7f83b-0338-482d-b6d2-899038a4c0b6","Température élevé du transformateur BFT06 TR3.","2023-05-14 16:06:12","Travaux terminés","2","TRANSFORMATEUR 6,6KV/0,4KV U3","34EL"
"5e55630b-6b14-4fce-9d6c-45e0d7c12956","prévoir la remise en état de départ électrique frappeur émissive champ 2A U3","2023-05-14 16:06:17","Travaux terminés","2","MOTEUR DE FRAPPAGE PLAQUE EMESSIVE CHAMP 2 FILE A","34EL"
"cdf7f83b-0338-482d-b6d2-899038a4c0b6","La Température du Transformateur BFT06 élevée 76 °C .","2023-05-14 16:06:20","Travaux terminés","2","TRANSFORMATEUR 6,6KV/0,4KV U3","34EL"
"78af4e21-e696-465d-b386-9cb3666a29c8","fuite SO3 au niveau d'injecteur 1A (calorifuge dégradé )","2023-05-15 09:43:26","Travaux terminés","2","INJECTEUR SO3 1A","34MC"
"79ba0d26-4d08-4f47-8669-d480be0a690c","Perte de mesure da la température du Transformateur BFT05 Au niveau d'afficheur Numérique .","2023-05-15 13:49:17","En attente arrêt équipement","2","TRANSFORMATEUR 6,6KV/0,4KV U3","34EL"
"cf2591f9-8135-43ba-a022-a3c118fde45f","prévoir la remise en état la vanne de vidange  pompe alimentaire N30 non étanche.","2023-05-17 08:45:12","Travaux terminés","2","Vidange Pompe Alimentaire N°30","34MM"
"7fee4c67-ce52-44fc-a061-25329343565f","Prévoir le nettoyage de la centrifugeuse de la caisse à huile TR3.","2023-05-17 08:45:23","Travaux terminés","2","CENTRIFUGEUSE / OIL SEPARATOR","34MM"
"559c1171-2fb1-411d-be02-35ba41added4","Présence des traces d'huile au niveau du compresseur d'air ETP12 TR3 .","2023-05-17 09:05:22","Travaux terminés","2","COMPRESSEUR D'AIR C TYPE GA90W","34MC"
"1e3a87df-af59-4591-9e82-b8afe8887ac1","contrôle et remise en état  d'une  tôle au-dessous  d'angle  CD1 (NIV 4) ce qui cause des entrées  d'air au foyer.","2023-05-17 11:40:42","Travaux terminés","2","BRÛLEUR A FIOUL ANGLE 1 ELEVATION CD.","34MD"
"efbd3c66-3da3-4577-b39b-8407180aa84c","Percement dans la conduite de convoyage du champ 1A à cote de la sas TR3.","2023-05-17 11:40:45","Travaux terminés","3","SAS A SOUS CHAMP 1 ELECTROFILTRE A","34MD"
"4977b03d-a1b4-44b9-8b0e-fbffe479fbfe","Défaut d’alignement entre le moteur et la pompe Inspection mécanique de l’accouplement Moteur-pompe nourricière.","2023-05-17 14:36:00","Provisoire","2","Pompe nouriciere (booster)  N°30","34MM"
"a9c1f83d-b93e-4f40-801e-fd0617d6844d","Pic de balourd alarmant sur les paliers de Moteur Inspection mécanique des paliers de moteur (Jeu radial ; coussinet…) et équilibrage de moteur en atelier si nécessaire","2023-05-17 14:41:00","Préparé","2","Moteur pompe alimentaire 30","34EL"
"aa073f69-c056-49d4-8576-ec281140ad4b","Problème d’usure au niveau des pignons de train d’attaque. Début d’écaillage au niveau des roulements GV.remplacement des roulements GV ainsi que les pignons de train d’attaque si nécessaire","2023-05-17 14:50:00","Préparé","2","BROYEUR A","34MC"
"7122322d-96eb-4817-9724-7364b5928f1c","fuite de vapeur sur vanne d'isolement purgeur automatique vapeur auxiliaire vers bâche alimentaire","2023-05-18 08:38:15","Travaux terminés","2","vannes vapeur auxiliaire","34MC"
"39042674-397b-47b3-bd2f-3d077a31cf7b","fuite de vapeur au niveau des 2 vannes d'isolement purgeur automatique vapeur auxiliaire (niveau 0)","2023-05-18 08:38:22","Travaux terminés","2","LBG25AA001","34MC"
"fdcc56e3-6649-4a8b-84d5-cc1b14270066","prévoir la remise en état un manque d'éclairage au niveau 4 et faible au niveaux 2/3 et 5  de la chaudière 3","2023-05-18 11:50:00","Travaux terminés","2","Chaudière","34EL"
"80bc2d4a-0e7b-401b-b6fc-baae79ead34d","Bruit anormal dan moteur électrique pompe 10 TR3.","2023-05-18 11:50:12","Travaux terminés","2","MOTEUR POMPE ALIMENTATION FUEL","34EL"
"fd7319ca-4f46-43ee-8173-bc4629ed3525","CONTRÔLE ET ENTRETIEN DES PYROMTRES 1&2","2023-05-18 14:35:00","Travaux terminés","2","FURANCE TEMP PROB","34CT"
"c9e3136f-6369-4dd8-b24a-3394be4bb409","Défaillance  transmetteur de niveau  de décrasseur TR3.","2023-05-18 15:06:01","Travaux terminés","2","SSC LOW LEVEL SW/NIV DECRASSEUR BAS","34CT"
"6fc638e8-59d2-4092-8624-9f2bbfa59675","soupape mécanique du ballon non étanche","2023-05-21 08:20:17","Travaux terminés","2","Soupape Ballon","34MC"
"fdcc56e3-6649-4a8b-84d5-cc1b14270066","Prévoir la remise en état d'une tôle arrachée au niveau 7 chaudière 3 coté mer.","2023-05-21 08:49:04","Travaux terminés","2","Chaudière","34MD"
"fdcc56e3-6649-4a8b-84d5-cc1b14270066","prévoir la remise en état un  regard bloqué à la  fermeture au niveau 9 chaudière 3(coté safi).","2023-05-21 08:49:08","Travaux terminés","2","Chaudière","34MD"
"74019770-33f2-4140-9a56-580770d1fd54","prévoir la remise en état fuite CP sortie broyeur B.","2023-05-21 08:49:12","Travaux terminés","2","PULVERIZER B3 DISCHARGE","34MD"
"db6eeca1-338f-415b-93ab-6fb14e9c43e2","Appoint d'huile du compresseur ETP11.","2023-05-21 12:03:52","Travaux terminés","2","COMPRESSEUR D'AIR B TYPE GA90W","34MC"
"95d33734-a3da-45c0-bc77-580615fd312f","prévoir soufflage tube de Pitot soufflage B","2023-05-21 13:49:20","Travaux terminés","2","FD FAN A AIR FLOW","34CT"
"ee9a28e1-2745-4d10-a2be-8c839b5f542c","prévoir soufflage prise DP caisson d'air/foyer","2023-05-21 13:49:26","Travaux terminés","2","Transmetteur de la Mesure de  Pression Différentielle Boit Vent / Foyer","34CT"
